player,pokemon,turns_active,times_brought_in,kos,pct_dmg_dealt,pct_dmg_taken,pct_dmg_healed,hits_taken,tera,tera_type,team_tera,team_tera_first,lead,faint,team_win
Mushfiq98,Amoonguss,3,9,0,8,193,168,8,0,,1,1,1,0,0
Mushfiq98,Cinderace,4,4,0,21,100,0,4,0,,1,1,0,1,0
Mushfiq98,Enamorus-Therian,1,3,0,19,127,27,2,0,,1,1,0,1,0
Mushfiq98,Garganacl,13,9,0,126,200,162,9,1,Water,1,1,0,0,0
Mushfiq98,Great Tusk,2,2,0,48,100,0,1,0,,1,1,0,1,0
Mushfiq98,Kingambit,2,2,0,46,100,0,3,0,,1,1,0,1,0
blunderr,Dondozo,0,1,0,0,20,0,1,0,,1,0,0,0,1
blunderr,Dragonite,0,0,0,0,0,0,0,0,,1,0,0,0,1
blunderr,Gholdengo,15,5,2,354,107,35,7,1,Fairy,1,0,0,0,1
blunderr,Meowscarada,8,7,0,138,27,0,1,0,,1,0,0,0,1
blunderr,Moltres,8,9,0,80,21,0,2,0,,1,0,1,0,1
blunderr,Ting-Lu,7,4,2,81,155,60,7,0,,1,0,0,0,1
i♥catgirls,Dondozo,1,1,0,22,18,0,2,0,,1,1,0,0,1
i♥catgirls,Garchomp,7,3,0,35,100,0,2,0,,1,1,0,1,1
i♥catgirls,Gholdengo,8,3,2,146,189,89,10,1,Fairy,1,1,0,1,1
i♥catgirls,Iron Valiant,13,3,1,300,100,0,2,0,,1,1,0,1,1
i♥catgirls,Moltres,7,4,2,197,134,100,5,0,,1,1,0,0,1
i♥catgirls,Ting-Lu,7,2,0,133,142,42,5,0,,1,1,1,1,1
Dhrabb,Corviknight,10,3,0,78,173,73,5,0,,1,0,0,1,0
Dhrabb,Hydreigon,3,2,0,13,118,18,2,1,Steel,1,0,0,1,0
Dhrabb,Iron Valiant,4,1,1,50,100,0,1,0,,1,0,0,1,0
Dhrabb,Landorus-Therian,10,3,0,219,154,54,2,0,,1,0,1,1,0
Dhrabb,Rotom-Wash,7,2,1,71,143,43,4,0,,1,0,0,1,0
Dhrabb,Skeledirge,13,3,2,136,333,321,10,0,,1,0,0,1,0
thankyou,Garganacl,6,2,1,45,276,176,6,1,Flying,1,1,0,1,1
thankyou,Great Tusk,1,4,0,0,125,25,4,0,,1,1,0,1,1
thankyou,Heatran,1,3,1,16,124,24,4,0,,1,1,0,1,1
thankyou,Iron Valiant,0,0,0,0,0,0,0,0,,1,1,0,0,1
thankyou,Slowking-Galar,0,1,0,0,0,0,0,0,,1,1,0,0,1
thankyou,Zapdos,17,9,4,555,74,48,3,0,,1,1,1,0,1
Raiza,Amoonguss,4,4,0,69,166,66,3,0,,0,0,0,1,0
Raiza,Cinderace,3,2,0,4,100,0,2,0,,0,0,0,1,0
Raiza,Dragapult,4,4,0,117,100,0,3,0,,0,0,0,1,0
Raiza,Iron Valiant,4,1,0,126,100,0,3,0,,0,0,0,1,0
Raiza,Landorus-Therian,3,5,1,74,130,30,3,0,,0,0,1,1,0
Raiza,Samurott-Hisui,4,3,2,136,100,0,2,0,,0,0,0,1,0
z0mog,Dragapult,5,3,1,243,100,0,1,0,,1,1,1,1,0
z0mog,Great Tusk,0,2,0,0,100,0,1,0,,1,1,0,1,0
z0mog,Iron Valiant,3,1,2,99,100,0,2,0,,1,1,0,1,0
z0mog,Kingambit,1,2,0,26,100,0,3,0,,1,1,0,1,0
z0mog,Slowking-Galar,1,2,0,0,133,33,3,1,Grass,1,1,0,1,0
z0mog,Zapdos,1,1,0,54,100,0,2,0,,1,1,0,1,0
damien the genius,Great Tusk,0,2,0,0,106,6,2,0,,1,0,0,1,1
damien the genius,Hatterene,1,3,0,3,100,0,3,0,,1,0,0,1,1
damien the genius,Lilligant-Hisui,1,1,0,98,100,0,1,0,,1,0,0,1,1
damien the genius,Roaring Moon,1,1,0,42,26,0,1,0,,1,0,0,0,1
damien the genius,Torkoal,1,3,1,2,0,0,0,0,,1,0,1,1,1
damien the genius,Walking Wake,8,4,5,488,99,0,2,1,Water,1,0,0,0,1
avarice,Dragapult,3,4,0,145,100,0,1,0,,0,0,0,1,0
avarice,Great Tusk,3,4,0,102,100,0,4,0,,0,0,0,1,0
avarice,Iron Valiant,3,3,2,87,100,0,3,0,,0,0,0,1,0
avarice,Kingambit,5,5,0,96,122,30,4,0,,0,0,0,0,0
avarice,Slowking-Galar,6,6,1,113,245,145,11,0,,0,0,1,1,0
avarice,Zapdos,20,6,0,224,396,296,12,0,,0,0,0,1,0
Garay oak,Dragapult,6,3,1,146,100,0,2,0,,0,0,0,1,1
Garay oak,Great Tusk,8,6,1,198,75,67,4,0,,0,0,0,0,1
Garay oak,Kingambit,3,4,1,119,136,36,3,0,,0,0,0,1,1
Garay oak,Skeledirge,3,1,0,59,40,40,1,0,,0,0,0,0,1
Garay oak,Slowking-Galar,15,10,2,176,389,289,14,0,,0,0,0,1,1
Garay oak,Zapdos,12,7,0,211,87,82,3,0,,0,0,1,0,1
SOULWIND,Dragapult,5,7,1,182,57,0,2,0,,1,0,0,0,0
SOULWIND,Garganacl,16,4,0,93,258,195,9,0,,1,0,1,0,0
SOULWIND,Great Tusk,11,7,2,200,168,68,4,1,Steel,1,0,0,1,0
SOULWIND,Hoopa-Unbound,6,1,0,248,100,0,2,0,,1,0,0,1,0
SOULWIND,Skeledirge,4,5,0,18,150,50,4,0,,1,0,0,1,0
SOULWIND,Zapdos,6,5,0,77,150,50,5,0,,1,0,0,1,0
Tace㋛,Great Tusk,6,8,0,220,80,6,5,0,,1,1,0,0,1
Tace㋛,Kingambit,1,6,0,27,48,30,1,0,,1,1,0,0,1
Tace㋛,Samurott-Hisui,2,2,2,154,100,0,2,0,,1,1,0,1,1
Tace㋛,Slowking-Galar,20,15,2,275,506,418,16,1,Water,1,1,1,0,1
Tace㋛,Zamazenta,7,3,0,151,100,0,5,0,,1,1,0,1,1
Tace㋛,Zapdos,5,2,0,13,250,150,5,0,,1,1,0,1,1
reiku,Corviknight,6,2,1,109,147,50,4,0,,1,1,0,0,1
reiku,Dragapult,1,2,0,12,100,0,2,0,,1,1,0,1,1
reiku,Garganacl,7,2,1,59,283,183,7,1,Water,1,1,0,1,1
reiku,Great Tusk,7,3,1,137,134,34,3,0,,1,1,0,1,1
reiku,Moltres,3,3,1,130,100,0,3,0,,1,1,0,1,1
reiku,Sneasler,8,5,2,75,14,0,1,0,,1,1,1,0,1
ayevon,Gholdengo,3,3,0,89,100,0,6,0,,1,0,0,1,0
ayevon,Great Tusk,5,2,0,39,100,0,6,0,,1,0,0,1,0
ayevon,Greninja,2,4,1,25,100,0,2,0,,1,0,1,1,0
ayevon,Iron Valiant,5,1,2,173,100,0,3,0,,1,0,0,1,0
ayevon,Kingambit,5,2,0,147,134,34,4,1,Fighting,1,0,0,1,0
ayevon,Walking Wake,9,1,1,302,100,0,2,0,,1,0,0,1,0
Kushalos,Gholdengo,6,2,1,151,195,95,3,1,Flying,1,1,0,1,0
Kushalos,Greninja,4,2,1,107,100,0,1,0,,1,1,0,1,0
Kushalos,Kingambit,4,1,1,101,100,0,1,0,,1,1,0,1,0
Kushalos,Roaring Moon,2,1,1,88,100,0,1,0,,1,1,0,1,0
Kushalos,Sneasler,7,3,1,149,100,0,4,0,,1,1,1,1,0
Kushalos,Ting-Lu,2,1,0,27,100,0,3,0,,1,1,0,1,0
Joeshh,Amoonguss,2,4,0,57,161,61,5,0,,1,0,0,1,1
Joeshh,Cinderace,4,2,0,123,100,0,2,0,,1,0,0,1,1
Joeshh,Enamorus,1,2,1,88,61,0,1,1,Fairy,1,0,0,0,1
Joeshh,Kingambit,1,1,1,94,106,6,2,0,,1,0,0,1,1
Joeshh,Rotom-Wash,8,5,2,96,137,37,3,0,,1,0,1,1,1
Joeshh,Ursaluna,3,2,2,172,100,0,3,0,,1,0,0,1,1
stareal,Dragapult,1,3,0,55,100,0,3,0,,1,1,0,1,1
stareal,Enamorus,4,2,0,177,100,0,2,0,,1,1,0,1,1
stareal,Great Tusk,2,2,0,26,119,19,3,0,,1,1,0,1,1
stareal,Heatran,6,3,2,40,26,26,1,0,,1,1,0,0,1
stareal,Kingambit,5,1,4,155,103,18,4,1,Fairy,1,1,0,0,1
stareal,Slowking-Galar,2,2,0,71,71,33,2,0,,1,1,1,0,1
Ban Manaphy,Azumarill,3,2,1,94,130,30,3,0,,1,0,0,1,0
Ban Manaphy,Garganacl,1,3,0,1,112,12,3,0,,1,0,0,1,0
Ban Manaphy,Great Tusk,6,5,1,129,100,0,2,0,,1,0,1,1,0
Ban Manaphy,Meowscarada,4,3,1,142,100,0,2,1,Dark,1,0,0,1,0
Ban Manaphy,Moltres,2,3,0,6,100,0,3,0,,1,0,0,1,0
Ban Manaphy,Slowking-Galar,2,3,0,0,145,45,3,0,,1,0,0,1,0
mimilimi,Corviknight,18,7,1,260,336,236,11,0,,1,1,1,1,0
mimilimi,Great Tusk,2,3,0,59,110,10,2,0,,1,1,0,1,0
mimilimi,Kingambit,0,2,0,0,100,0,2,0,,1,1,0,1,0
mimilimi,Samurott-Hisui,5,6,1,236,100,0,1,1,Water,1,1,0,1,0
mimilimi,Slowking-Galar,0,1,0,0,100,0,1,0,,1,1,0,1,0
mimilimi,Zapdos,14,4,1,451,201,101,3,0,,1,1,0,1,0
Electric win,Dragonite,16,6,2,279,451,362,14,0,,1,0,0,0,1
Electric win,Great Tusk,3,5,0,15,100,0,3,0,,1,0,0,1,1
Electric win,Kingambit,5,2,3,275,71,30,2,1,Dark,1,0,0,0,1
Electric win,Meowscarada,3,3,0,109,100,0,1,0,,1,0,1,1,1
Electric win,Slowking-Galar,8,8,0,0,252,196,10,0,,1,0,0,0,1
Electric win,Sneasler,2,1,1,100,100,0,1,0,,1,0,0,1,1
ATTRIBUTE,Baxcalibur,3,1,1,100,100,0,2,0,,1,1,0,1,0
ATTRIBUTE,Gholdengo,2,1,0,58,100,0,2,0,,1,1,0,1,0
ATTRIBUTE,Great Tusk,2,1,1,60,100,0,2,1,Steel,1,1,0,1,0
ATTRIBUTE,Greninja,2,1,1,109,100,0,1,0,,1,1,0,1,0
ATTRIBUTE,Iron Valiant,2,2,1,55,100,0,1,0,,1,1,0,1,0
ATTRIBUTE,Samurott-Hisui,1,2,0,6,100,0,1,0,,1,1,1,1,0
DugZaッ,Baxcalibur,1,1,1,69,100,0,2,0,,0,0,0,1,1
DugZaッ,Dragonite,1,1,1,68,0,0,0,0,,0,0,0,0,1
DugZaッ,Gholdengo,3,1,2,240,100,0,3,0,,0,0,0,1,1
DugZaッ,Iron Valiant,2,1,1,44,100,0,2,0,,0,0,0,1,1
DugZaッ,Kingambit,0,0,0,0,0,0,0,0,,0,0,0,0,1
DugZaッ,Ting-Lu,3,1,1,100,100,0,3,0,,0,0,1,1,1
vaboh,Dragapult,9,2,3,369,91,24,1,1,Fighting,1,1,0,0,1
vaboh,Hatterene,4,1,0,36,156,56,5,0,,1,1,0,1,1
vaboh,Heatran,1,2,0,26,100,0,1,0,,1,1,0,1,1
vaboh,Kingambit,0,0,0,0,0,0,0,0,,1,1,0,0,1
vaboh,Rillaboom,2,3,0,12,113,13,3,0,,1,1,1,1,1
vaboh,Sneasler,5,1,3,233,63,6,1,0,,1,1,0,0,1
ninjadog,Baxcalibur,1,1,0,63,107,7,2,1,Fairy,1,0,0,1,0
ninjadog,Garganacl,3,2,0,30,150,50,5,0,,1,0,0,1,0
ninjadog,Great Tusk,0,2,0,0,113,13,4,0,,1,0,0,1,0
ninjadog,Iron Valiant,3,1,2,143,100,0,1,0,,1,0,0,1,0
ninjadog,Moltres,7,4,1,171,100,0,5,0,,1,0,1,1,0
ninjadog,Rotom-Wash,2,1,0,0,112,12,4,0,,1,0,0,1,0
Xen『QT』,Amoonguss,1,4,0,0,131,31,3,0,,1,0,1,1,1
Xen『QT』,Gholdengo,5,4,2,237,138,38,3,1,Fairy,1,0,0,1,1
Xen『QT』,Great Tusk,3,2,0,29,100,0,2,0,,1,0,0,1,1
Xen『QT』,Iron Valiant,3,4,0,96,100,0,1,0,,1,0,0,1,1
Xen『QT』,Kingambit,2,4,2,30,70,30,2,0,,1,0,0,0,1
Xen『QT』,Sandy Shocks,6,4,1,193,112,12,2,0,,1,0,0,1,1
oldspicemike,Enamorus,2,3,1,96,100,0,2,0,,1,1,0,1,0
oldspicemike,Gholdengo,4,4,1,131,100,0,2,0,,1,1,0,1,0
oldspicemike,Great Tusk,2,3,0,37,106,6,3,0,,1,1,0,1,0
oldspicemike,Samurott-Hisui,3,3,1,122,100,0,2,1,Dark,1,1,0,1,0
oldspicemike,Slowking-Galar,4,7,0,0,176,117,5,0,,1,1,1,0,0
oldspicemike,Zamazenta,4,4,2,67,139,39,3,0,,1,1,0,1,0
Sylveon is so cute,Dragapult,2,1,0,63,100,0,1,0,,0,0,0,1,1
Sylveon is so cute,Hatterene,7,1,3,161,107,97,4,0,,0,0,0,0,1
Sylveon is so cute,Heatran,1,2,0,0,100,0,3,0,,0,0,0,1,1
Sylveon is so cute,Kingambit,3,1,2,152,83,13,1,0,,0,0,0,0,1
Sylveon is so cute,Rillaboom,2,3,0,53,112,12,3,0,,0,0,1,1,1
Sylveon is so cute,Sneasler,4,1,0,74,105,5,2,0,,0,0,0,1,1
Fairy Peak!,Greninja,1,1,0,83,100,0,2,0,,1,1,0,1,0
Fairy Peak!,Hawlucha,2,1,0,26,100,0,2,1,Electric,1,1,0,1,0
Fairy Peak!,Iron Moth,1,1,1,100,106,6,2,0,,1,1,0,1,0
Fairy Peak!,Iron Valiant,8,4,3,337,143,43,2,0,,1,1,0,1,0
Fairy Peak!,Landorus-Therian,2,3,0,30,100,0,3,0,,1,1,0,1,0
Fairy Peak!,Thundurus,4,2,0,6,84,0,3,0,,1,1,1,0,0
Dasmer03,Amoonguss,14,14,0,238,223,189,14,0,,0,0,1,0,1
Dasmer03,Dragonite,0,0,0,0,0,0,0,0,,0,0,0,0,1
Dasmer03,Gholdengo,0,2,0,0,100,0,2,0,,0,0,0,1,1
Dasmer03,Great Tusk,7,10,2,137,187,87,8,0,,0,0,0,1,1
Dasmer03,Kingambit,15,8,4,299,178,114,5,0,,0,0,0,0,1
Dasmer03,Slowking-Galar,4,10,0,0,272,251,10,0,,0,0,0,0,1
dice,Cinderace,6,3,0,88,100,0,1,0,,1,1,0,1,0
dice,Kingambit,12,12,1,263,184,84,9,1,Flying,1,1,0,1,0
dice,Landorus-Therian,16,9,0,153,118,18,5,0,,1,1,0,1,0
dice,Rotom-Wash,12,10,0,156,119,19,3,0,,1,1,0,1,0
dice,Slowking-Galar,3,6,0,0,233,133,9,0,,1,1,1,1,0
dice,Zamazenta,4,3,1,155,100,0,2,0,,1,1,0,1,0
chloe,Baxcalibur,8,4,5,460,59,0,0,1,Dragon,1,0,1,0,1
chloe,Cinderace,6,3,0,32,15,0,1,0,,1,0,0,0,1
chloe,Enamorus,2,3,1,43,37,0,1,0,,1,0,0,0,1
chloe,Great Tusk,4,3,0,111,73,0,2,0,,1,0,0,0,1
chloe,Kingambit,1,3,0,35,98,13,3,0,,1,0,0,0,1
chloe,Slowking-Galar,1,2,0,0,77,18,3,0,,1,0,0,0,1
mushamu,Dragapult,1,4,0,37,100,0,2,0,,1,1,1,1,0
mushamu,Gholdengo,2,7,0,26,150,50,4,0,,1,1,0,1,0
mushamu,Great Tusk,2,3,0,15,106,6,2,0,,1,1,0,1,0
mushamu,Kingambit,6,3,0,177,100,0,4,1,Flying,1,1,0,1,0
mushamu,Rotom-Wash,4,5,0,37,137,37,5,0,,1,1,0,1,0
mushamu,Ting-Lu,0,1,0,0,100,0,1,0,,1,1,0,1,0
kaladin,Dondozo,17,2,1,81,251,151,12,0,,1,1,0,1,0
kaladin,Gholdengo,3,2,0,117,100,0,1,0,,1,1,0,1,0
kaladin,Great Tusk,3,1,1,100,118,18,2,0,,1,1,0,1,0
kaladin,Muk-Alola,1,2,1,23,112,12,1,0,,1,1,0,1,0
kaladin,Ting-Lu,1,2,0,28,43,6,0,1,Poison,1,1,0,0,0
kaladin,Tornadus-Therian,3,2,0,77,133,33,2,0,,1,1,1,1,0
March Fires,Azumarill,7,2,1,123,43,0,4,0,,0,0,0,0,1
March Fires,Garchomp,4,2,0,34,100,0,3,0,,0,0,1,1,1
March Fires,Gholdengo,1,1,0,74,100,0,3,0,,0,0,0,1,1
March Fires,Great Tusk,5,3,2,196,41,0,2,0,,0,0,0,0,1
March Fires,Iron Valiant,2,2,1,44,18,0,1,0,,0,0,0,0,1
March Fires,Moltres-Galar,3,2,1,115,124,24,4,0,,0,0,0,1,1
Aberforth,Gholdengo,2,3,1,65,134,50,2,0,,0,0,0,0,1
Aberforth,Iron Valiant,8,2,0,101,100,0,3,0,,0,0,0,1,1
Aberforth,Rotom-Wash,2,2,0,22,106,6,2,0,,0,0,1,1,1
Aberforth,Scizor,0,1,0,0,100,0,2,0,,0,0,0,1,1
Aberforth,Ting-Lu,2,1,0,35,118,18,8,0,,0,0,0,1,1
Aberforth,Zamazenta,14,3,3,472,68,0,2,0,,0,0,0,0,1
VertXXX,Baxcalibur,3,1,1,155,100,0,2,0,,1,1,0,1,0
VertXXX,Enamorus,1,2,0,0,0,0,0,0,,1,1,0,1,0
VertXXX,Glimmora,2,3,1,16,100,0,4,1,Ghost,1,1,0,1,0
VertXXX,Kingambit,3,4,1,116,106,6,1,0,,1,1,0,1,0
VertXXX,Skeledirge,9,7,1,196,346,276,9,0,,1,1,0,0,0
VertXXX,Zamazenta,2,2,0,90,100,0,3,0,,1,1,1,1,0
velvet,Garganacl,6,1,0,22,147,47,2,1,Water,1,0,0,1,1
velvet,Gholdengo,1,2,1,100,100,0,1,0,,1,0,0,1,1
velvet,Great Tusk,6,3,2,189,120,30,2,0,,1,0,0,0,1
velvet,Hoopa-Unbound,1,2,0,0,100,0,2,0,,1,0,0,1,1
velvet,Iron Valiant,1,2,2,18,100,0,2,0,,1,0,0,1,1
velvet,Rotom-Wash,6,4,1,201,112,12,3,0,,1,0,1,1,1
Stallion,Azumarill,3,1,1,50,100,0,3,1,Water,1,1,0,1,0
Stallion,Great Tusk,10,1,2,234,100,0,3,0,,1,1,0,1,0
Stallion,Iron Moth,3,2,1,82,100,0,2,0,,1,1,0,1,0
Stallion,Iron Valiant,2,1,0,77,100,0,1,0,,1,1,0,1,0
Stallion,Kingambit,4,3,1,152,100,0,4,0,,1,1,0,1,0
Stallion,Samurott-Hisui,2,1,0,13,100,0,2,0,,1,1,1,1,0
1 True Lycan,Corviknight,10,5,1,145,302,202,11,1,Water,1,0,1,1,0
1 True Lycan,Garganacl,6,5,0,13,240,140,8,0,,1,0,0,1,0
1 True Lycan,Great Tusk,1,2,0,19,100,0,3,0,,1,0,0,1,0
1 True Lycan,Samurott-Hisui,2,2,0,69,100,0,3,0,,1,0,0,1,0
1 True Lycan,Slowking-Galar,4,8,0,0,133,33,3,0,,1,0,0,1,0
1 True Lycan,Tornadus-Therian,7,8,1,154,286,186,7,0,,1,0,0,1,0
EeveetoTheN00b,Great Tusk,10,6,0,232,186,86,3,0,,1,1,0,1,1
EeveetoTheN00b,Iron Valiant,0,0,0,0,0,0,0,0,,1,1,0,0,1
EeveetoTheN00b,Kingambit,7,1,4,302,0,0,1,0,,1,1,0,0,1
EeveetoTheN00b,Samurott-Hisui,7,5,1,171,37,0,1,0,,1,1,0,0,1
EeveetoTheN00b,Slowking-Galar,10,6,1,228,168,144,6,1,Water,1,1,0,0,1
EeveetoTheN00b,Zapdos,9,6,0,129,170,70,5,0,,1,1,1,1,1
MichaelderBeste2,Abomasnow,0,0,0,0,0,0,0,0,,1,1,0,0,1
MichaelderBeste2,Frosmoth,9,1,2,270,49,0,1,1,Ground,1,1,1,0,1
MichaelderBeste2,Hatterene,0,0,0,0,0,0,0,0,,1,1,0,0,1
MichaelderBeste2,Rillaboom,0,0,0,0,0,0,0,0,,1,1,0,0,1
MichaelderBeste2,Samurott-Hisui,0,0,0,0,0,0,0,0,,1,1,0,0,1
MichaelderBeste2,Sneasler,0,0,0,0,0,0,0,0,,1,1,0,0,1
shafofficiel,Hatterene,4,1,0,0,70,9,1,0,,1,0,0,0,0
shafofficiel,Iron Moth,0,0,0,0,0,0,0,0,,1,0,0,0,0
shafofficiel,Kingambit,0,1,0,0,100,0,1,1,Flying,1,0,0,1,0
shafofficiel,Lilligant-Hisui,0,0,0,0,0,0,0,0,,1,0,0,0,0
shafofficiel,Sandy Shocks,1,1,0,0,0,0,0,0,,1,0,1,0,0
shafofficiel,Torkoal,0,1,0,0,100,0,1,0,,1,0,0,1,0
Unamed,Great Tusk,1,1,1,88,0,0,0,0,,0,0,0,1,0
Unamed,Heatran,1,2,1,100,100,0,3,0,,0,0,0,1,0
Unamed,Rillaboom,4,4,1,136,119,19,4,0,,0,0,0,1,0
Unamed,Sneasler,1,4,0,0,112,12,1,0,,0,0,0,1,0
Unamed,Thundurus,4,2,0,17,100,0,3,0,,0,0,1,1,0
Unamed,Walking Wake,4,2,2,228,106,6,3,0,,0,0,0,1,0
Fogbound Lake,Dragonite,1,1,0,37,100,0,1,0,,1,1,0,1,1
Fogbound Lake,Garchomp,4,1,0,120,100,0,2,0,,1,1,1,1,1
Fogbound Lake,Gholdengo,2,1,1,70,100,0,1,0,,1,1,0,1,1
Fogbound Lake,Iron Valiant,3,1,1,58,100,0,1,0,,1,1,0,1,1
Fogbound Lake,Moltres,2,3,2,8,109,56,4,0,,1,1,0,0,1
Fogbound Lake,Samurott-Hisui,5,3,1,183,100,0,1,1,Water,1,1,0,1,1
DonSalvatore,Amoonguss,1,3,0,0,123,23,2,0,,1,0,0,1,1
DonSalvatore,Cinderace,6,3,1,181,100,0,2,1,Fire,1,0,0,1,1
DonSalvatore,Gholdengo,6,6,2,303,100,0,2,0,,1,0,1,1,1
DonSalvatore,Iron Valiant,4,4,1,92,18,0,2,0,,1,0,0,0,1
DonSalvatore,Rotom-Wash,12,9,0,107,179,79,3,0,,1,0,0,1,1
DonSalvatore,Ting-Lu,14,6,2,205,144,44,8,0,,1,0,0,1,1
sylveon supremacy,Dragapult,9,8,0,62,100,0,1,0,,1,1,0,1,0
sylveon supremacy,Great Tusk,5,5,0,38,150,50,5,0,,1,1,0,1,0
sylveon supremacy,Kingambit,7,7,3,230,161,61,4,0,,1,1,0,1,0
sylveon supremacy,Skeledirge,13,9,2,116,437,337,10,1,Fairy,1,1,0,1,0
sylveon supremacy,Slowking-Galar,0,4,0,0,150,50,4,0,,1,1,0,1,0
sylveon supremacy,Zapdos,3,3,0,36,125,25,3,0,,1,1,1,1,0
Quartos,Dragapult,6,6,0,131,83,0,1,0,,1,1,1,0,1
Quartos,Great Tusk,3,2,0,68,100,0,2,0,,1,1,0,1,1
Quartos,Kingambit,8,6,2,337,173,73,3,1,Fairy,1,1,0,1,1
Quartos,Pelipper,12,8,2,357,100,0,3,0,,1,1,0,1,1
Quartos,Slowking-Galar,3,5,0,0,234,134,4,0,,1,1,0,1,1
Quartos,Zamazenta,5,2,2,87,89,25,2,0,,1,1,0,0,1
Achimoo,Gholdengo,6,6,1,72,204,104,6,0,,1,0,0,1,0
Achimoo,Great Tusk,4,3,1,76,100,0,4,0,,1,0,0,1,0
Achimoo,Scream Tail,8,4,0,36,259,159,7,0,,1,0,0,1,0
Achimoo,Sneasler,3,3,1,68,100,0,1,0,,1,0,1,1,0
Achimoo,Ting-Lu,5,8,1,93,217,117,9,1,Ghost,1,0,0,1,0
Achimoo,Volcanion,3,5,0,157,100,0,4,0,,1,0,0,1,0
Highv0ltag3,Amoonguss,4,3,1,38,208,108,4,0,,1,0,0,1,1
Highv0ltag3,Dondozo,1,2,0,18,100,0,3,0,,1,0,0,1,1
Highv0ltag3,Garganacl,11,1,1,145,194,94,6,0,,1,0,0,1,1
Highv0ltag3,Great Tusk,5,1,0,75,100,0,2,0,,1,0,1,1,1
Highv0ltag3,Greninja,1,4,0,34,9,0,0,0,,1,0,0,0,1
Highv0ltag3,Kingambit,5,1,4,239,85,19,2,1,Flying,1,0,0,0,1
Trogba Trogba,Dragapult,5,2,0,0,100,0,4,0,,1,1,1,1,0
Trogba Trogba,Gholdengo,2,3,0,60,148,48,2,0,,1,1,0,1,0
Trogba Trogba,Hatterene,8,1,1,86,229,129,5,0,,1,1,0,1,0
Trogba Trogba,Sneasler,2,2,0,72,100,0,2,0,,1,1,0,1,0
Trogba Trogba,Ursaluna,5,2,2,201,100,0,2,1,Water,1,1,0,1,0
Trogba Trogba,Walking Wake,6,3,1,268,100,0,2,0,,1,1,0,1,0
kythr,Breloom,4,2,1,102,100,0,3,1,Normal,1,1,0,1,0
kythr,Iron Valiant,4,2,0,207,100,0,2,0,,1,1,0,1,0
kythr,Kingambit,2,5,0,65,161,61,6,0,,1,1,0,1,0
kythr,Rillaboom,2,3,0,18,74,18,1,0,,1,1,1,0,0
kythr,Sandy Shocks,3,2,1,138,125,25,2,0,,1,1,0,1,0
kythr,Sneasler,5,3,2,162,118,18,2,0,,1,1,0,1,0
Trosko,Amoonguss,9,6,1,288,270,170,9,0,,1,0,1,1,1
Trosko,Dragapult,5,4,2,136,44,12,1,0,,1,0,0,0,1
Trosko,Great Tusk,1,2,0,65,112,12,2,1,Water,1,0,0,1,1
Trosko,Heatran,1,1,0,47,100,0,1,0,,1,0,0,1,1
Trosko,Kingambit,2,2,1,41,54,24,1,0,,1,0,0,0,1
Trosko,Landorus-Therian,2,2,1,3,112,12,3,0,,1,0,0,1,1
McMeghan,Dondozo,5,1,1,178,19,0,1,0,,1,1,0,0,1
McMeghan,Garchomp,0,0,0,0,0,0,0,0,,1,1,0,0,1
McMeghan,Gholdengo,2,1,1,100,100,0,2,0,,1,1,0,1,1
McMeghan,Iron Valiant,1,1,1,51,100,0,2,1,Dark,1,1,0,1,1
McMeghan,Moltres,3,2,2,200,0,0,0,0,,1,1,1,0,1
McMeghan,Ting-Lu,3,1,1,149,118,18,3,0,,1,1,0,1,1
FartballsVGC,Dragonite,5,1,0,19,178,78,5,1,Normal,1,0,0,1,0
FartballsVGC,Gholdengo,4,1,1,130,100,0,2,0,,1,0,0,1,0
FartballsVGC,Glimmora,3,2,1,27,100,0,1,0,,1,0,0,1,0
FartballsVGC,Hoopa-Unbound,2,1,1,2,100,0,1,0,,1,0,0,1,0
FartballsVGC,Masquerain,3,1,0,0,100,0,2,0,,1,0,1,1,0
FartballsVGC,Samurott-Hisui,1,1,0,75,100,0,2,0,,1,0,0,1,0
Stall Sucks Bro✞,Enamorus,4,1,4,293,49,0,1,0,,1,1,0,0,1
Stall Sucks Bro✞,Glimmora,2,1,0,26,100,0,2,0,,1,1,1,1,1
Stall Sucks Bro✞,Iron Moth,0,0,0,0,0,0,0,0,,1,1,0,0,1
Stall Sucks Bro✞,Iron Valiant,0,0,0,0,0,0,0,0,,1,1,0,0,1
Stall Sucks Bro✞,Kingambit,0,0,0,0,0,0,0,0,,1,1,0,0,1
Stall Sucks Bro✞,Roaring Moon,5,1,2,236,100,0,2,1,Flying,1,1,0,1,1
MANNAT,Amoonguss,0,1,0,0,100,0,1,0,,1,0,0,1,0
MANNAT,Great Tusk,0,1,0,0,100,0,1,0,,1,0,0,1,0
MANNAT,Hoopa-Unbound,1,2,1,59,100,0,2,0,,1,0,0,1,0
MANNAT,Iron Valiant,0,1,0,0,100,0,1,0,,1,0,0,1,0
MANNAT,Kingambit,3,2,1,149,112,12,2,1,Fighting,1,0,0,1,0
MANNAT,Zapdos,2,3,0,41,100,0,2,0,,1,0,1,1,0
Redemption,Dragonite,2,1,0,111,100,0,2,1,Normal,1,0,0,1,0
Redemption,Gholdengo,4,1,1,84,100,0,2,0,,1,0,0,1,0
Redemption,Iron Valiant,1,2,1,4,100,0,1,0,,1,0,0,1,0
